session_id,x_m,y_m,zone_id,zone_name,n_visible,rssi_A1,rssi_A2,rssi_A3,rssi_A4,rssi_A5,rssi_A6
2,4.719495431274192,6.24596593221897,4,Z1_1,6,-80.35288413927714,-77.08925865940009,-81.88678978656513,-75.68482752820444,-59.536313329569275,-77.70477326453721
2,4.473159289733293,6.290985329450113,4,Z1_1,5,-80.7529876266304,-105.0,-75.82624459606595,-73.50482605228711,-61.04927496665296,-78.27036476788321
2,4.519424279357857,5.891933079140845,4,Z1_1,5,-78.9519467361151,-74.03908709363876,-82.09859872932323,-68.23863161971052,-105.0,-77.97156483752566
2,4.554635486029373,5.48600719715387,4,Z1_1,6,-78.29223806039576,-77.24737049856377,-75.69079140244584,-77.81038744404667,-68.5701776487954,-76.69963969768091
2,4.253413950604595,5.397895638833826,4,Z1_1,6,-73.14378630455148,-75.39270255477045,-76.8461651182369,-76.82749312598396,-66.23987656486759,-78.73824320448887
2,3.9506049510537165,5.168665501371308,3,Z1_0,5,-77.52776857564534,-69.52175951524048,-105.0,-68.24737974432409,-66.5404661967449,-80.14859432942261
2,3.7220833987086683,5.144373930208797,3,Z1_0,4,-76.17520242591056,-105.0,-77.567407097947,-73.14895647510664,-105.0,-74.79052730222135
2,3.867475701618525,5.034423231543947,3,Z1_0,6,-77.03787122320092,-74.89230249463837,-74.01873860751512,-71.70560230872825,-69.67613475963563,-76.59327199971825
2,3.759303503147852,4.7214454501628635,3,Z1_0,5,-76.02378552772774,-71.69470747761494,-83.16054212497271,-74.5047251573712,-105.0,-75.37325671550036
2,3.4029919340148744,4.7097528459849975,3,Z1_0,5,-68.42513030033298,-73.49212287493974,-79.16875834842561,-69.011147391125,-105.0,-81.2507149422133
2,3.4337785174879722,5.190695476179549,3,Z1_0,6,-75.65210084261426,-73.64554990169228,-79.91081391113944,-69.42459744105716,-72.58779499134434,-76.87325496635259
2,3.5420627172293426,4.9664233662929895,3,Z1_0,6,-72.67885098518528,-75.17680297165427,-79.05999438727896,-69.13703855821491,-71.76419063678138,-74.54086881856965
2,3.690841076945877,5.498921857914672,3,Z1_0,6,-71.80088940904055,-70.5275815084165,-75.88996851521718,-68.08112324561189,-67.69266981459744,-76.58284791865735
2,3.9758753219050633,5.3672399962519215,3,Z1_0,4,-71.4633869756697,-105.0,-79.13104745895092,-105.0,-64.301258886878,-75.31689714953444
2,3.9970451978520445,5.793119619401738,3,Z1_0,5,-75.67569535057136,-73.39245210179087,-82.39243489227822,-62.543622398819956,-67.9680306637571,-105.0
2,4.522316042093706,5.8724167078995775,4,Z1_1,6,-74.22144824569548,-79.76064745604334,-81.37086572970036,-67.32826715044959,-52.46919602626675,-73.40976281123208
2,4.7449631095498574,5.969988972549737,4,Z1_1,5,-76.64021435758434,-74.31256075592003,-78.90120644227449,-75.34136070555417,-105.0,-78.50614984454013
2,4.930569097681528,5.521912682781907,4,Z1_1,5,-74.82573526736674,-73.36051789214105,-105.0,-71.82348998029649,-66.03851234867493,-76.30420221502996
2,4.550496534463153,5.4994041158464855,4,Z1_1,4,-79.1515419363822,-105.0,-80.71579882060281,-105.0,-70.35020885592819,-76.53050163587157
2,4.744106814493404,5.76692295289342,4,Z1_1,6,-84.84122425421378,-77.40219436671168,-77.2473548687651,-72.02481910398579,-68.0484133179499,-80.95960300621876
2,4.770419087151463,6.121183875269423,4,Z1_1,6,-76.06935609319862,-74.33350602251919,-79.16114662815522,-75.03269272010088,-65.13718859560227,-77.75625793698663
2,4.746964947236402,6.552646726631055,4,Z1_1,6,-71.73955552802919,-71.39379229459765,-79.70141984111008,-71.8371093299314,-61.588146783045154,-76.09738939873178
2,4.557643716914322,6.844481792227832,4,Z1_1,6,-79.06350763123332,-75.2898681833738,-74.02810098047942,-69.41897167997539,-58.20960807256219,-74.86613080536054
2,4.532777027703586,7.13485592052536,4,Z1_1,4,-105.0,-79.89700067201218,-105.0,-69.49282829216205,-67.44014252778614,-79.33021011210144
2,4.539896589577536,6.834756010255054,4,Z1_1,4,-78.9715831526102,-105.0,-73.93687730027477,-76.8383560659173,-61.8412970756631,-105.0
2,4.7539689349369345,6.986077882399993,4,Z1_1,5,-105.0,-77.01221620020932,-81.39251411281516,-71.88355890384837,-57.17779921036949,-69.08426740027177
2,4.768367670868091,6.6711119858451395,4,Z1_1,5,-82.79204560753533,-74.92451234042115,-83.99473131536504,-76.5874301917076,-105.0,-79.83676403737063
2,4.298723709473392,6.653279230165541,4,Z1_1,6,-73.65858822218716,-73.05423326275695,-82.13499678508853,-72.09277291030062,-67.23751759536461,-79.1574757579512
2,4.404235582633214,6.942120046485099,4,Z1_1,6,-79.10830619685969,-78.89745128606552,-83.27509888245797,-69.11825717814828,-63.87692621227595,-76.85977126342787
2,4.231597259111135,7.438384280762739,4,Z1_1,3,-105.0,-79.73613826946958,-105.0,-75.40373226868354,-65.67356901746979,-105.0
2,4.579633362861631,7.3301663591396204,4,Z1_1,6,-79.91467178573423,-77.75509999265086,-79.26597280280899,-71.19690709416155,-61.97310150514986,-81.35341699873051
2,4.922870308934029,7.231474169664556,4,Z1_1,6,-73.49097156108367,-80.09894684731763,-78.39265189528972,-73.49655712243911,-60.493582630801384,-80.52008971247045
2,4.657011947147466,7.2788776027219875,4,Z1_1,5,-84.5387024891625,-74.68103566793785,-80.21535275745299,-72.40356719746799,-62.34649104540075,-105.0
2,4.4521706843320645,7.373562928073502,4,Z1_1,5,-79.21360059790956,-105.0,-84.46979227126921,-70.0783828736415,-65.65622219681475,-73.37159529751277
2,4.463893617498937,7.0356593741437745,4,Z1_1,5,-76.92059639957104,-81.55506760610089,-78.7074390587046,-70.39113153093072,-105.0,-75.1197302588016
2,4.2786487783930935,7.237395647866339,4,Z1_1,5,-75.03374367007021,-72.21683205056,-84.78935787375586,-74.63440118670619,-65.24381949275863,-105.0
2,4.301260738907654,7.503095910793625,4,Z1_1,5,-77.76641809757857,-105.0,-81.39963815830569,-71.88550705851104,-61.14252041734974,-73.6776596459473
2,4.311425863799785,8.0,4,Z1_1,6,-77.60042668482455,-78.1531102499699,-78.96687859115728,-71.86869454549382,-70.82747864943555,-77.98451044967435
2,4.321125481513609,7.608893052711318,4,Z1_1,6,-78.37509295460345,-79.69377377323687,-80.37229749752233,-70.4519561373011,-67.24150448367777,-76.37991621610493
2,3.874031559205969,7.6774827886956585,3,Z1_0,6,-80.01213039503124,-79.30656957068405,-82.3881642526672,-72.29998610031421,-71.92154927376276,-79.1943716116948
2,4.214316999705648,7.683790356046154,4,Z1_1,3,-105.0,-105.0,-80.52711100929452,-72.3122293614489,-105.0,-79.79210377439136
2,4.1505433574341,7.699372863010175,4,Z1_1,6,-79.91641782831091,-81.65853002566573,-76.67487672588352,-71.24437120585985,-67.8875267856364,-76.42508525076602
2,4.193031877024248,8.0,4,Z1_1,6,-78.32592721140925,-80.35074252917182,-81.20464192025449,-68.27811574104543,-71.2888431302687,-82.76924411386582
2,4.413744854123173,7.88927824995076,4,Z1_1,4,-79.39249350740555,-78.12272882310818,-83.91896164124225,-105.0,-105.0,-78.3618079897234
2,4.769768471416675,7.765202655541008,4,Z1_1,5,-82.72126177413908,-76.87470395194904,-82.47349809893613,-76.22934529441747,-105.0,-78.44600250628399
2,4.407197525444802,7.801675569270278,4,Z1_1,5,-83.75615776832831,-77.73340459234977,-83.84899134153623,-105.0,-64.58445514300547,-74.85915677807016
2,4.635315615795315,7.748899991479346,4,Z1_1,6,-75.75608168552584,-75.17640706140557,-78.8204733069148,-69.50452709367886,-69.4789822401877,-71.9808824533635
2,4.671920395545232,7.293005822656197,4,Z1_1,5,-78.14559035245028,-77.32354734774167,-78.42690435473308,-68.49008310491891,-105.0,-80.46673046471544
2,5.028254710914717,7.3862177751817315,4,Z1_1,5,-78.86249389663348,-78.20498362670328,-80.51776503054741,-70.6997177241182,-62.87221158330293,-105.0
2,5.309752634050772,7.170721253131721,4,Z1_1,4,-105.0,-75.08014284335705,-76.97489271592119,-66.13582291638063,-105.0,-75.05341571737164
2,5.613250624933674,7.1474104201338795,4,Z1_1,6,-76.29328814503795,-77.53436455193336,-82.87547114577343,-78.42434680766468,-51.74863085282306,-74.87488754107953
2,5.185639195913949,7.145847208677549,4,Z1_1,6,-78.28318685810979,-80.3658343905872,-78.89709408407518,-72.58992209816462,-55.5235406496285,-79.38270785757021
2,5.580744464118312,7.0975325511814376,4,Z1_1,4,-77.55942311684959,-78.61257302583617,-84.19492219478714,-105.0,-105.0,-74.28421972103186
2,5.594947567018425,6.7517889008268295,4,Z1_1,4,-77.76504059025673,-76.3930232047154,-80.04525753163652,-105.0,-105.0,-75.56820663778514
2,5.606965951294401,6.302465755825484,4,Z1_1,6,-75.30540682203599,-79.15996407235419,-75.19521359258252,-73.87550959313052,-63.682255528848174,-74.64459717989433
2,5.932530185698221,6.2292722542376575,4,Z1_1,5,-81.23136954509127,-72.49430657231443,-105.0,-73.96080935950407,-58.29923882296812,-76.19091468651546
2,5.5734367454544795,6.318117697334699,4,Z1_1,6,-82.59937552391872,-75.01611788848781,-81.22776603914875,-76.78842482125665,-56.13631949014365,-76.87014257537824
2,5.723494209889975,6.0297513371888005,4,Z1_1,6,-76.5562629615352,-77.5140271423386,-76.50530824313915,-77.85851557739063,-55.16873129151278,-73.78406357639624
2,6.08202943165181,5.879027881185656,4,Z1_1,6,-77.6549619379479,-74.01395077808644,-72.0957990634433,-80.14477992800974,-60.95924951129355,-70.59690228506655
2,6.4438333150175175,5.800261060943282,4,Z1_1,6,-79.37667936130812,-75.38510957945859,-77.20083740279411,-77.00204234236014,-64.53803014978526,-73.55215909416836
2,6.75379787810847,5.7069150251426315,4,Z1_1,6,-80.42292186057979,-75.15188058143957,-73.66736233786067,-72.67820493033193,-65.63770078953333,-74.79391861761552
2,6.75362341236645,5.9713237805234405,4,Z1_1,6,-79.07163448080675,-70.73514230746653,-78.21525147452643,-73.02035271659553,-63.19872473215876,-75.38582849712643
2,6.698745983310496,6.356221436190347,4,Z1_1,5,-105.0,-76.22761876275023,-75.81101021755879,-75.61440343236993,-58.43878776158409,-73.5405450100069
2,6.832751644785126,6.522613282637047,4,Z1_1,5,-75.08819398754991,-78.07515151835179,-105.0,-77.64530274552908,-61.377795387092895,-68.75731203913706
2,6.520463988912148,6.449900651222653,4,Z1_1,6,-85.6416231462418,-76.32551105184788,-72.12227306052807,-77.33881239980964,-53.971504961814695,-69.80261552693365
2,6.5337797468804535,6.319101045652296,4,Z1_1,4,-79.76408913563816,-70.20007935918781,-77.11696659162277,-105.0,-105.0,-72.85449120940932
2,6.451496301128082,5.970711552966023,4,Z1_1,6,-78.20989605178126,-74.91803856818281,-80.10317905900767,-71.77472785943078,-61.20502110630255,-69.4334486258354
2,6.19162397508405,6.040038737425242,4,Z1_1,5,-76.98738626332485,-73.90100981713483,-75.90342527119907,-72.60742775657845,-62.852736213288594,-105.0
2,5.699584589428661,5.847244429629385,4,Z1_1,5,-74.5219108559701,-73.62303615166974,-76.4200787855781,-75.39170641267201,-105.0,-78.71295852740265
2,5.749532842157561,6.162854370551461,4,Z1_1,4,-77.06098281634866,-73.98678308471382,-105.0,-72.09289851864465,-105.0,-73.27213618529206
2,5.452964254984759,6.099916917323736,4,Z1_1,5,-80.0586587377045,-105.0,-75.45290951242193,-71.29537089158542,-56.94983068755932,-76.18823417385855
2,5.142790280411769,6.279348503847993,4,Z1_1,6,-79.30551707794008,-80.53500735953156,-76.58615332024576,-75.03835938455721,-60.902909918603456,-81.27036259150958
2,5.560480906901551,6.1171315402269455,4,Z1_1,6,-75.56730404627078,-74.29843484755854,-78.5041778905109,-73.74209830817998,-58.25378540671375,-77.38221089153416
2,5.87603418919407,6.261993728683338,4,Z1_1,6,-77.94237788968115,-74.33222658665495,-84.44178458554491,-72.93129403907784,-55.95014796890079,-76.70416997799676
2,6.139274768950359,6.244235721703165,4,Z1_1,4,-75.48489110956656,-78.51533326595782,-105.0,-76.77609344598802,-105.0,-75.91453434415628
2,6.361116718058819,6.169073184038525,4,Z1_1,5,-77.71013144973352,-74.04050979928871,-81.33242691977688,-77.77529181989459,-105.0,-74.35420519508017
2,6.271494063241823,5.782793625660692,4,Z1_1,6,-80.12620292443653,-73.08069092180706,-69.15697278110044,-73.47809606652041,-61.38892261712424,-76.14536731343144
2,6.6511137634451245,5.765080037672928,4,Z1_1,6,-80.97736537807268,-74.44252870462206,-74.2860330027114,-77.29420692639853,-60.868648310116555,-76.66299231229713
2,6.894018739582631,5.758130342194279,4,Z1_1,6,-71.94631228630621,-76.0870791752609,-75.07661137713635,-75.3761573096907,-64.83301538402236,-72.4299393125889
2,6.984657874902166,6.166163086788781,4,Z1_1,3,-78.93371462277682,-105.0,-105.0,-105.0,-62.23632021155003,-72.04559437922673
2,6.962596241232728,5.87036150428934,4,Z1_1,6,-79.04480033979284,-72.15840587455884,-81.41694736870356,-71.41549575690902,-66.10990424479454,-70.31311708072552
2,7.103391129492465,5.55354365896701,4,Z1_1,4,-73.25554373797563,-73.47734785878652,-105.0,-75.25745837195078,-66.36530027163477,-105.0
2,7.271218144641802,5.173784515944977,4,Z1_1,5,-80.76335189592166,-76.44778218505219,-76.46403150294107,-105.0,-68.85270709101657,-74.64797752316564
2,7.281684681196859,4.866432756368005,4,Z1_1,5,-80.07103998408071,-73.69608148966553,-105.0,-73.8083682377257,-67.51008850682888,-76.49274654088916
2,7.323374805105243,4.542118960658717,4,Z1_1,6,-81.52922467270812,-72.46779700834946,-73.34695571215256,-72.55692600487066,-69.62422221918101,-71.55223194511166
2,6.91184649382881,4.754526719276611,4,Z1_1,6,-75.29178001258416,-67.89283506258573,-76.33563976158972,-74.08828971562836,-63.17703716449746,-76.97525868992966
2,6.890069725032136,4.696891055037077,4,Z1_1,6,-72.37593126886034,-76.07993863939429,-73.66924219622574,-74.2255360683046,-68.64960498908547,-73.27406413132321
2,6.881091800065016,4.435506150335405,4,Z1_1,5,-77.56011956846933,-66.22792439312398,-105.0,-76.18034871143081,-69.59396497981031,-72.32640086053496
2,6.664544290374211,4.521272299852011,4,Z1_1,6,-79.32058276590297,-69.39431035241189,-69.8325948739677,-79.06846649559235,-61.649343187642,-73.20880466849718
2,7.089328809864647,4.4993956710730725,4,Z1_1,5,-79.53118901930141,-72.38569418484722,-73.77412808782812,-105.0,-70.69000876415835,-73.29015508400563
2,7.157006089343245,4.75140012137461,4,Z1_1,6,-80.72132124593264,-72.82011035097048,-70.56751527443669,-76.47449980290352,-68.69024224637718,-68.63688382820497
2,6.726234091708316,5.011597529190454,4,Z1_1,5,-76.62482456616226,-71.03428754585632,-77.2819430085576,-77.94999406692051,-105.0,-78.84145609123603
2,6.379006959647126,5.141223370484135,4,Z1_1,5,-105.0,-70.40878836850568,-77.03717522721325,-72.83968590224893,-67.57544419802008,-74.26745086057522
2,6.190427224198769,4.754158378435762,4,Z1_1,5,-105.0,-69.53601186787371,-76.54003682655986,-74.82335305699867,-69.2493451382862,-70.075321895901
2,6.16847819769127,4.635365033556059,4,Z1_1,6,-77.45765563302945,-73.92127349649333,-78.88837693050652,-72.18185138302486,-64.25509513382381,-76.5321096624878
2,6.16488423749514,4.983607857502892,4,Z1_1,5,-78.66349190421342,-73.06807193788364,-80.99090398544433,-105.0,-70.90046390804363,-71.56994212685825
2,6.6432621273016865,5.123794420266214,4,Z1_1,6,-80.2958674251339,-73.64634017188027,-78.83496935765422,-76.39610039569065,-65.21960976518133,-74.92843549165623
2,6.7841569379598825,4.659816694586003,4,Z1_1,5,-75.21541066560904,-71.46936750347376,-74.69630360253723,-78.69055674582127,-68.68718904126705,-105.0
2,6.90045884604375,4.289429630422384,4,Z1_1,5,-71.21658227121641,-66.30908548716374,-76.3704013879075,-74.70849359143143,-105.0,-74.20469434659813
2,6.758988916522818,4.786830403434618,4,Z1_1,6,-77.67419567378018,-71.43305124577276,-77.23268164605634,-77.74377527188763,-69.48280074255538,-72.5414604053336
2,6.711654075692325,4.93464774787695,4,Z1_1,5,-73.48348960947132,-74.26552739788401,-75.79963029807486,-78.6819116327559,-105.0,-75.67324984983067
2,6.751838820398806,4.623740803061363,4,Z1_1,6,-76.55019146649246,-73.46388748485144,-77.08531136016445,-79.86950379393873,-72.40945524807512,-74.46516384333374
2,6.916459840444643,5.0289349048371,4,Z1_1,5,-83.4167746850401,-70.58017022830713,-77.93347111415827,-74.41424679134086,-105.0,-73.60244398735293
2,6.754806623034228,5.478226570857292,4,Z1_1,5,-78.51140491128312,-105.0,-74.09350207083173,-75.05884047579003,-60.56686776593414,-74.27115067266668
2,6.710512075003243,5.7640998664573075,4,Z1_1,6,-78.31980864013498,-76.30097586167032,-79.90841285752605,-82.24969188038611,-67.03559913623864,-67.33767939607627
2,6.866275749404917,5.441523731727066,4,Z1_1,5,-81.51473447280289,-76.29555788477317,-78.78402362931736,-72.39531551331288,-59.63045818422174,-105.0
2,6.452684327265786,5.370149973808306,4,Z1_1,5,-73.32537116525447,-67.39880422309086,-76.25148949036581,-76.4189073761545,-65.82177768197926,-105.0
2,6.758539539564165,5.446369634101986,4,Z1_1,6,-83.27301742049603,-68.67033245847595,-75.94078745993265,-74.23248015993639,-62.05579072688025,-75.53098838202312
2,6.521747417678045,5.757812913904461,4,Z1_1,6,-74.47700920150677,-74.47298217483842,-79.42118981392089,-77.53206215187399,-70.93236628541925,-76.713905037151
2,6.042003514534102,5.694755674747139,4,Z1_1,4,-105.0,-77.36425148745096,-105.0,-75.24477977753797,-59.832338914353535,-72.84128706184352
2,5.97595869647335,5.742976629325578,4,Z1_1,6,-73.93353869170559,-72.88327390684627,-81.92025753007866,-73.20742797738889,-62.52921530608594,-75.97015917002898
2,6.045205108501017,5.32621795924096,4,Z1_1,4,-105.0,-72.07776046824037,-105.0,-74.29885964832982,-66.1919935986352,-72.24038162442626
2,6.0415187182033145,5.444689991551987,4,Z1_1,5,-105.0,-69.68582846107371,-76.00778759726796,-75.95210552213246,-65.94960634745402,-77.99874077256989
2,5.902668371397778,5.058620069034273,4,Z1_1,5,-76.15203993664957,-73.50542855143082,-105.0,-73.90464246515951,-60.805954689501306,-74.77372888611508
2,5.607296095054175,5.137861351255459,4,Z1_1,5,-76.04613510884448,-69.9817866418317,-79.00138207536872,-71.66251592588802,-62.100710053857036,-105.0
2,5.832414222485993,5.0950695214645165,4,Z1_1,5,-76.51790419023719,-74.66995131656103,-76.77281263435202,-74.54196524949728,-105.0,-73.59709884765213
2,5.733980045864616,5.559827567934347,4,Z1_1,5,-78.21806306896983,-77.60438860667675,-74.98428521171289,-75.5245572413888,-105.0,-72.41049237525033
2,5.8628491326040075,5.130415173859756,4,Z1_1,5,-78.73897836272914,-105.0,-79.36823955819028,-70.29206073358786,-65.73533519755397,-75.56458689040738
2,5.799051058000882,5.5029733545303925,4,Z1_1,5,-76.33857170678087,-74.04595230894232,-76.31410925942791,-105.0,-60.89560321863056,-75.75266651354612
2,5.7518582144217065,5.88134925496564,4,Z1_1,4,-105.0,-70.3178867019276,-79.59013682654422,-69.95509844045884,-105.0,-75.9311028278076
2,6.127562499717774,6.071864182170522,4,Z1_1,6,-82.41924889007657,-79.42995863217742,-80.02374989664744,-72.33193658438356,-63.20640574073296,-72.50954355950122
2,6.013101922012888,5.664927621801214,4,Z1_1,4,-105.0,-73.18957048526757,-83.76097829962674,-75.38837235456673,-105.0,-73.0403385645447
2,5.749785619729023,5.80466963701747,4,Z1_1,6,-81.88558246112905,-72.34785858467899,-73.87246911627918,-71.12307099636904,-67.19874402728337,-77.64627405860114
2,5.414412311679009,5.7681702683455995,4,Z1_1,6,-80.05780437442884,-74.04642198598972,-77.89422962471106,-71.6996587432146,-59.87595782992297,-75.40480631081999
2,4.937967176850717,5.947249877206704,4,Z1_1,6,-74.48910599434952,-75.3552264882055,-81.46246094464784,-69.19429322450766,-66.14991902579948,-69.57545370095784
2,4.654174890520299,6.057326060572493,4,Z1_1,5,-77.95548846109463,-74.55870213027941,-105.0,-73.80492261428965,-62.02716480132901,-77.41649275494011
2,4.461448485499723,6.1583216162541285,4,Z1_1,6,-75.58126961956994,-77.37176612442327,-81.72433379662803,-65.2166628520636,-67.39682762215217,-76.67752662755372
2,4.46053588615246,5.755941506139368,4,Z1_1,6,-75.60817426296367,-72.37135642857562,-80.00401408239766,-68.73585616510329,-69.33669948483896,-73.59785334779738
2,4.8693032082126955,5.659813663908902,4,Z1_1,6,-80.85476658812692,-76.70461054802522,-79.6580457133015,-73.5056855422643,-64.75231418827585,-73.45040091897745
2,4.5400145512241785,5.817734084912582,4,Z1_1,4,-105.0,-71.25922234758322,-80.17339514495588,-71.87565815513528,-65.94034852300645,-105.0
2,4.99075152651354,5.689878061600982,4,Z1_1,5,-76.95501079279417,-73.3634483193974,-105.0,-70.16696288676239,-62.06397980779532,-74.70620478123105
2,4.917734897926975,6.041220903144187,4,Z1_1,5,-78.29914966250713,-71.23830154431165,-105.0,-73.7133768229772,-62.92362361196062,-72.70759426161852
2,5.342647556857637,5.952133489125547,4,Z1_1,5,-73.0989485029564,-105.0,-81.67077988889143,-74.88818506254721,-62.67141364061178,-75.23900610548372
2,5.280755642105134,5.620532724903061,4,Z1_1,6,-68.96807224635525,-70.21390017436396,-78.92678039149557,-74.9355501255013,-71.80376572645984,-72.72550586750097
2,5.699914843865861,5.629177038739879,4,Z1_1,5,-74.12513435782573,-105.0,-75.15621848261529,-80.44507077218191,-65.94024104435044,-76.33661846768794
2,5.995748310801677,5.205236646736428,4,Z1_1,5,-70.6123337593278,-105.0,-80.02246931637264,-74.25269516816745,-62.27404348047488,-75.63927750786617
2,6.013354777173261,4.667631559632646,4,Z1_1,6,-75.9429282305651,-71.70695255916162,-80.3073283061598,-76.33784227354644,-68.02723309934086,-69.50662154939772
2,5.558057652261715,4.6749083460247824,4,Z1_1,5,-72.69003104856972,-68.70580410629336,-105.0,-69.41414182093449,-73.36885464823405,-79.56844669669462
2,5.059525547461069,4.549021999761374,4,Z1_1,5,-75.09487842261582,-105.0,-77.55836605510339,-76.2462345116767,-74.66627521149101,-73.91702240153163
2,5.428096351215833,4.524377225769563,4,Z1_1,6,-68.89504089478453,-76.27330760154028,-76.5353559757803,-73.99407492537506,-71.00110956347558,-75.98698021882792
2,5.869298984542218,4.578428396896192,4,Z1_1,5,-72.48756723061548,-76.93727377609964,-74.13068388205477,-71.98691345272785,-69.44013802944383,-105.0
2,6.019544176368508,5.022373527494123,4,Z1_1,6,-79.26791412323277,-72.7548607755152,-75.18805740542683,-76.19673382478423,-66.51883863772088,-74.92917943538829
2,6.208267896005048,4.845215291599266,4,Z1_1,6,-81.79102539077753,-70.60318308529958,-77.01255252507663,-76.29726315673133,-70.32701231241072,-76.81820376880736
2,5.848498967917779,4.767566586398854,4,Z1_1,5,-79.50394429730913,-71.47180229695813,-69.41844486711693,-76.4664663765971,-66.70349580206867,-105.0
2,6.019486821106444,4.480839396693311,4,Z1_1,6,-82.94793409113791,-69.55273448058628,-77.9851998062236,-72.79317789299854,-66.6033432674135,-80.64992475108951
2,6.484283576525266,4.7051134690522876,4,Z1_1,5,-74.31157358814735,-70.97594122064517,-74.56544608110151,-75.2633239069172,-67.08933304597949,-105.0
2,6.192041308367032,4.714243491318145,4,Z1_1,5,-79.77782402375901,-105.0,-72.9684505883382,-70.82557314164372,-66.2213682415599,-75.08379129217704
2,5.817786091965202,4.75062198588314,4,Z1_1,5,-72.46840847446273,-74.18784491710684,-77.74125910839238,-77.25996113319287,-105.0,-77.32765651991065
2,6.077667526904231,4.873033075075096,4,Z1_1,4,-75.73446648538632,-105.0,-105.0,-75.37423687695548,-64.58186592438761,-74.4836256047236
2,6.179966346011965,4.543517241258753,4,Z1_1,6,-76.0581433012621,-71.5141985636174,-71.04060994835771,-77.82406771349942,-68.58049772788779,-78.84217093682716
2,6.054890387546051,4.669192714648527,4,Z1_1,5,-105.0,-77.76229361968811,-73.80477091791953,-70.72701841343402,-67.58046020573106,-71.33179022369534
2,6.003358064692266,5.052082831577,4,Z1_1,6,-73.87973733473875,-72.62577551687868,-68.90619532669356,-76.61020907872445,-62.36303270945212,-72.76100085390443
2,6.387165237364993,4.888486096206564,4,Z1_1,6,-75.12536240560924,-71.16040802796594,-76.36365743226513,-74.68997009810957,-67.52669241198384,-76.29179556602358
2,6.390110774111421,5.328227815699696,4,Z1_1,5,-105.0,-73.74855222924968,-78.34082601203109,-74.91868103082462,-63.05304647032208,-74.42322968038401
2,6.057378171809832,5.276782965203126,4,Z1_1,6,-82.79061762289066,-77.18725057587675,-78.33806420652185,-75.33622060501918,-65.87163750475275,-73.76164772290294
2,6.259924358737116,5.217906382405409,4,Z1_1,5,-105.0,-75.10635798898711,-79.10180033082504,-75.27240854197444,-64.50978180713037,-76.85427042218295
2,6.426290728432574,4.7916798148790205,4,Z1_1,5,-73.7561704934524,-70.14526003847303,-105.0,-76.16684010959322,-67.30526890041558,-71.71983850534684
2,6.316184835307952,5.223092871422345,4,Z1_1,4,-105.0,-74.29449132988647,-105.0,-71.85492016364834,-66.46625689245725,-73.03832249040138
2,6.664189270854737,5.251693794737623,4,Z1_1,6,-79.91659254828635,-69.52084377912038,-76.19334366891393,-78.765258988592,-66.35632165714878,-67.94961222135693
2,6.265239829729035,5.2152868354872775,4,Z1_1,5,-79.61932721194276,-73.30459215521064,-73.30524679431477,-105.0,-63.59943453134916,-70.35095024552649
2,6.428229732726607,5.200088409007798,4,Z1_1,6,-81.19406635737404,-72.79610150824445,-73.10016627998885,-70.09804201915327,-64.59797518012309,-71.15261383862155
2,5.980628454201872,5.231288245189694,4,Z1_1,5,-70.53714355533583,-68.17553983821112,-105.0,-77.04357789026565,-64.14840426928234,-75.46997715499042
2,6.005522755627938,5.701161145717354,4,Z1_1,6,-74.47554530380673,-76.03774785376733,-77.57355712210874,-76.04473985777247,-66.54384026090574,-75.00751461596957
2,5.867662989948475,5.484254521550501,4,Z1_1,3,-80.00456560991077,-105.0,-71.02288563920537,-76.76593515777574,-105.0,-105.0
2,5.468301691537368,5.526211963690602,4,Z1_1,6,-74.81740247256393,-71.45087794277845,-80.33041475339955,-75.39261724741495,-62.643584660751,-71.88356018327723
2,5.1268283980617095,5.3761810746053955,4,Z1_1,6,-82.5956607522227,-69.53488142458113,-77.79065649493036,-72.61195650691307,-68.59232841328398,-78.97628695994567
2,5.312024300079542,4.980860910003121,4,Z1_1,5,-72.18566861947616,-71.19581688384703,-77.5642172174768,-69.79401555681815,-65.36796673817632,-105.0
2,5.333236019386539,4.627374584594572,4,Z1_1,3,-105.0,-105.0,-105.0,-75.06640403429566,-63.12362223102066,-74.00818642427336
2,5.3506412433907435,5.169067263744605,4,Z1_1,6,-72.86700019110198,-74.63219635064699,-70.62883288049642,-80.13327102097216,-63.4327331882348,-78.10987276621836
3,4.579906831439312,4.232492354447629,4,Z1_1,5,-79.00848647324736,-70.12000307451679,-76.24954734839575,-71.23277341185164,-105.0,-72.86196980691719
3,4.630330074427344,4.574903853547057,4,Z1_1,4,-105.0,-72.6368744935975,-80.08056667571925,-74.71012162910219,-69.387190407872,-105.0
3,4.660792977829178,4.265332699773537,4,Z1_1,6,-76.78988535477842,-67.01832971664636,-71.99419687539739,-75.40055471231864,-65.1769441620839,-84.60648694070413
3,4.98940490805097,4.4483251026665815,4,Z1_1,6,-75.20938821035297,-64.89011574244842,-78.65290225861797,-69.38306030501236,-73.52331146767187,-77.78732564809471
3,5.069905656416598,4.068285159370469,4,Z1_1,4,-105.0,-67.98250361828775,-80.52915206944783,-73.03463613475566,-105.0,-77.87572520929163
3,4.752000798473042,4.128406744469619,4,Z1_1,6,-74.4850214270516,-67.92861210016375,-77.37926690981081,-77.28022137346017,-67.44456850340958,-82.32424874909653
